Source,Target
49011,52705
49011,75422
49011,76174
49011,98598
49011,107337
49011,126867
49011,154972
49011,167320
49011,212190
49011,241902
49011,407983
49011,432507
49011,493231
49035,53222
49035,178686
49035,265445
49035,306793
49035,331207
49035,403381
49035,444942
49035,462832
49035,468948
49035,487055
49061,321320
49082,292797
49082,316846
49098,82214
49098,127277
49098,175797
49098,222011
49098,233864
49098,321205
49098,356956
49098,515581
49148,462064
49148,531521
49151,268035
49151,336727
49151,353578
49151,421174
49151,445087
49211,118030
49211,480628
49211,496847
49230,360803
49243,49268
49243,267328
49243,393054
49247,73917
49247,257765
49247,282873
49247,326049
49251,52705
49251,100800
49251,123137
49251,195531
49251,382871
49251,407916
49251,426901
49251,443438
49251,464824
49251,517097
49254,130418
49254,134358
49254,259203
49254,369190
49254,462789
49255,115175
49255,321245
49255,335121
49255,500404
49268,164686
49268,267328
49268,268877
49268,393054
49271,102198
49271,124244
49271,175208
49271,339167
49271,420400
49271,479041
49299,236502
49299,372909
49299,420643
49314,62738
49330,172940
49330,184803
49330,193534
49333,67627
49333,267766
49333,327394
49333,382101
49333,509123
49336,150211
49344,66396
49344,115914
49344,232402
49344,278672
49344,495573
49404,123137
49404,147613
49404,188168
49404,432507
49424,124992
49424,196008
49502,79444
49502,244530
49504,225450
49504,512502
49521,116158
49521,165680
49521,203430
49521,262530
49529,188916
49529,300959
49529,316610
49529,359357
49608,141177
49638,49701
49638,49712
49638,116418
49638,427050
49681,118929
49681,127273
49681,326525
49681,489348
49682,168327
49682,356159
49682,463063
49682,480482
49695,63247
49695,136186
49695,158073
49695,276724
49695,442759
49697,66802
49697,84512
49697,91726
49697,354669
49697,424287
49701,49712
49712,116418
49712,194691
49712,427050
49737,131647
49737,250399
49737,276688
49737,279372
49737,282923
49737,321929
49737,331025
49737,348709
49737,352910
49737,368196
49744,133331
49744,175545
49756,51393
49756,84392
49756,106093
49756,106103
49761,71736
49761,73400
49761,74439
49761,99373
49761,122915
49761,333916
49761,335763
49820,56208
49820,111022
49820,124602
49820,128633
49820,186703
49820,217231
49820,284136
49820,361112
49820,427438
49830,161796
49948,114810
49948,340592
49948,426678
49948,489563
49952,150470
49952,199121
49952,244765
49952,247554
49952,333697
49986,106873
49986,275325
49986,276496
49986,286485
49986,301869
49986,315789
49986,356114
49986,387589
49986,438584
49996,187482
49996,196867
50037,124223
50037,132771
50037,157592
50037,295343
50037,310594
50037,312581
50037,375640
50066,86257
50066,264346
50066,384103
50066,398286
50066,422051
50066,494807
50066,527642
50077,76957
50077,247254
50077,328880
50077,386468
50077,410172
50077,434233
50083,124215
50147,142383
50147,288316
50147,312506
50147,429163
50157,103921
50157,225654
50157,368947
50157,447988
50167,84836
50197,93611
50197,93614
50197,93618
50197,122473
50197,253918
50229,74914
50229,138186
50229,301328
50229,384358
50229,408215
50229,438144
50229,511464
50246,192052
50246,305365
50246,465934
50303,74997
50303,140352
50303,165212
50313,96907
50313,339725
50313,436429
50313,472084
50387,152370
50387,178467
50387,250185
50406,271485
50406,332652
50406,512678
50459,170107
50459,266583
50459,320914
50459,376458
50459,417848
50459,503239
50459,526735
50459,532709
50574,313078
50574,439593
50647,338877
50647,357762
50651,142439
50651,197338
50651,399426
50733,143401
50733,289413
50733,400436
50739,369409
50739,502452
50774,102093
50774,112313
50774,140174
50774,208548
50774,293362
50774,391145
50774,396595
50803,132215
50803,245498
50803,257303
50856,144800
50856,238729
50856,282212
50948,54958
50948,339002
50957,195448
50957,286274
50982,304046
50982,420611
50982,420617
50982,420620
50982,476959
50999,164140
50999,169162
50999,207828
50999,248396
50999,265316
50999,397827
51078,61963
51078,88581
51078,151824
51078,218533
51078,239629
51078,328570
51078,347666
51078,519271
51103,93112
51103,183514
51103,202852
51103,274819
51103,289263
51103,396542
51103,418808
51113,80433
51113,87071
51113,142400
51113,167882
51113,226140
51113,279755
51113,330293
51113,354088
51113,354565
51113,474381
51116,149495
51116,383250
51130,241881
51130,251270
51130,388820
51130,502220
51130,514234
51142,67111
51142,97219
51142,198063
51145,57683
51145,434104
51157,521655
51162,214408
51162,294043
51162,362026
51162,470113
51175,136210
51175,189286
51175,482998
51187,95539
51187,225811
51187,249514
51246,107722
51246,161307
51246,166735
51254,108788
51254,159455
51254,241228
51254,265730
51369,85822
51369,290612
51369,290613
51369,310160
51371,51382
51371,432282
51382,432282
51393,84392
51393,544170
51400,67936
51400,349561
51400,471280
51467,84532
51467,181142
51467,285348
51467,488210
51493,155539
51493,267320
51493,383290
51493,462683
51493,477039
51493,491661
51493,510433
51511,152623
51511,172515
51511,246707
51511,531909
51601,51603
51601,51607
51601,51609
51601,51614
51601,51615
51601,51617
51601,322613
51601,322660
51603,51607
51603,51609
51603,51611
51603,51617
51603,251189
51603,322613
51603,372836
51607,51609
51607,51611
51607,51614
51607,322613
51609,51611
51609,51615
51609,51617
51609,51621
51609,322613
51611,51617
51611,322613
51611,372836
51613,64252
51613,89061
51613,210259
51613,410156
51613,426139
51614,251189
51614,372836
51615,51617
51615,51621
51615,322613
51615,322660
51615,333585
51616,102341
51617,51621
51617,322613
51617,322660
51617,333585
51617,372836
51619,366691
51619,381792
51619,431210
51621,322660
51621,333585
51625,184803
51625,193534
51625,222181
51660,159929
51660,371837
51718,71714
51718,98845
51718,471616
51718,496530
51773,63874
51773,83969
51773,220904
51773,337486
51773,504740
51830,101413
51830,170001
51830,231450
51830,265216
51882,257863
51882,260603
51893,76847
51893,77458
51893,79412
51893,126072
51893,134417
51893,155846
51893,175837
51893,202849
51893,306998
51893,362180
51902,279830
51902,310851
51926,107212
51926,142820
51926,229515
51926,512204
51926,547527
51935,78553
51935,403381
51935,451183
51935,499925
51981,223189
52005,53841
52005,132503
52005,169076
52064,55386
52064,55388
52064,99182
52064,132763
52092,94727
52092,130724
52092,196150
52092,320332
52159,91552
52159,232218
52159,298405
52159,362384
52159,395878
52159,412947
52177,342582
52177,343803
52177,357139
52199,106336
52199,168662
52199,172464
52199,242550
52199,375365
52213,144025
52213,290869
52236,140949
52236,165131
52236,197609
52236,216696
52236,400218
52236,462345
52414,73606
52414,101960
52414,157436
52414,162278
52427,240238
52427,326947
52500,458993
52511,79870
52577,214106
52577,242626
52577,442789
52577,442796
52588,233402
52588,307002
52588,395623
52588,425893
52588,426065
52589,134194
52589,137498
52589,137503
52602,320064
52602,480955
52657,74972
52657,244920
52657,261409
52657,327959
52657,344354
52657,359061
52657,367949
52657,375237
52657,471115
52665,70232
52665,104997
52665,153172
52665,399137
52705,75422
52705,78548
52705,98598
52705,103920
52705,126263
52705,126867
52705,135305
52705,143180
52705,153222
52705,154922
52705,210965
52705,232111
52705,240177
52705,245981
52705,250555
52705,355126
52705,407916
52705,413736
52705,464824
52705,489123
52705,493163
52705,517097
52705,531905
52713,104366
52713,396362
52785,186827
52785,361524
52787,102292
52787,126974
52787,298838
52787,387411
52832,146709
52832,273174
52832,301723
52832,318902
52850,159870
52850,365332
52850,376975
52850,472911
52859,93556
52859,212817
52859,429802
52879,73991
52879,196165
52879,205831
52879,472771
52895,150430
52895,173221
52895,220148
52895,271345
52895,327740
52895,395771
52939,279190
52939,426017
52944,184995
52944,232138
52944,235790
52944,431210
53000,211804
53000,242803
53000,431195
53000,479518
53000,481729
53014,102545
53014,114137
53014,121529
53014,127218
53014,188593
53014,221697
53014,260348
53023,65322
53023,90138
53023,123064
53023,240484
53023,440397
53023,507862
53049,96237
53049,112623
53049,209375
53049,344812
53049,374105
53054,103232
53054,397772
53054,518739
53069,133331
53080,103476
53080,175072
53080,283378
53117,67395
53117,210992
53117,235970
53198,136177
53198,354092
53198,363420
53198,454459
53201,98598
53201,251857
53201,270894
53201,290254
53222,403381
53222,451183
53222,462832
53222,487055
53222,499925
53293,70108
53293,135867
53293,249760
53331,95958
53331,209582
53331,376451
53331,505136
53349,102931
53349,132915
53349,144919
53349,231184
53349,325491
53349,334990
53416,249279
53482,78412
53482,103060
53482,127731
53482,152320
53482,177514
53482,277890
53482,315424
53482,339438
53520,168637
53520,173935
53522,70364
53522,80737
53522,118665
53522,123802
53522,270490
53522,322266
53522,435495
53522,447229
53522,447308
53522,463627
53522,470056
53522,523504
53522,524821
53528,127782
53528,431507
53535,65561
53535,154372
53535,257881
53535,322787
53535,427063
53541,136916
53541,241677
53560,139356
53560,150243
53560,189143
53560,276649
53560,421764
53577,115788
53577,268978
53596,134417
53596,175837
53596,362180
53638,57369
53638,140717
53638,177452
53638,439992
53638,467578
53654,74163
53654,424802
53654,450237
53681,98335
53681,230120
53681,282318
53698,95736
53698,200577
53698,220425
53698,237846
53698,252872
53698,338819
53698,350763
53701,86141
53701,208422
53701,351254
53701,383645
53833,88999
53833,112315
53833,136935
53833,352856
53841,89325
53841,111123
53841,132503
53841,157258
53841,169076
53841,240480
53841,306709
53841,314403
53841,316507
53841,422901
53841,449838
53841,469791
53936,78875
53958,61182
53958,163495
53958,337558
53978,60658
53978,103117
53978,104712
53978,120328
53978,141007
53978,260938
53978,326464
53978,351390
53978,484333
53978,504033
54044,423281
54074,126115
54074,184017
54074,214684
54074,316403
54074,364703
54168,58742
54168,73243
54168,216431
54168,218769
54168,269236
54168,334061
54168,398324
54168,454064
54178,119535
54178,352232
54178,425543
54178,428381
54182,112408
54182,135747
54182,265240
54182,340335
54182,372431
54182,372489
54207,79273
54207,79274
54207,249355
54222,81593
54222,106194
54222,155598
54222,225247
54222,229584
54222,356240
54237,215794
54237,253322
54237,507736
54237,507750
54265,101663
54265,115238
54265,285123
54265,422447
54269,109859
54269,129913
54269,243402
54269,252501
54269,503168
54269,504163
54269,512878
54316,62738
54316,300093
54316,330655
54336,95225
54336,343743
54363,73719
54363,355906
54375,66628
54375,181932
54375,185616
54375,414973
54424,85206
54424,177301
54424,432414
54426,101887
54426,267488
54426,334949
54528,225226
54528,310133
54528,418053
54528,436121
54536,132870
54536,202401
54536,254311
54536,377672
54536,382714
54536,396419
54586,127043
54586,240218
54586,285256
54586,291115
54592,68266
54592,101887
54592,138082
54592,148667
54592,183335
54592,327230
54592,332625
54592,334949
54592,449271
54592,470241
54592,478239
54592,502957
54592,522052
54603,59216
54603,132771
54603,247826
54773,102969
54773,287618
54847,82457
54865,267766
54865,327394
54865,382101
54865,489692
54882,211804
54882,245507
54882,354809
54882,479518
54892,57166
54892,202203
54892,403188
54892,484963
54908,389997
54908,451582
54908,504513
54912,251223
54912,264870
54949,101974
54949,145542
54949,419926
54949,440865
54949,466304
54958,339002
55017,158534
55017,339500
55028,244526
55043,162652
55043,358034
55047,109596
55047,261682
55047,311842
55047,315852
55047,359987
55047,407773
55057,100606
55057,104766
55057,104768
55057,175382
55057,298951
55057,411902
55107,168754
55243,64882
55243,114302
55243,286707
55243,293921
55312,237209
55312,343491
55312,495215
55386,99182
55388,99182
55388,165463
55457,109242
55457,154377
55457,272804
55457,383679
55457,431548
55464,68576
55464,70820
55464,72560
55464,80532
55464,93483
55464,142708
55464,171252
55464,177643
55464,188145
55464,198400
55464,218956
55464,232962
55464,243937
55464,246045
55464,326811
55464,370166
55464,396350
55464,409245
55464,410027
55464,413997
55464,420131
55464,462174
55464,483799
55464,488493
55464,508717
55464,512409
55481,106336
55481,168662
55481,332684
55481,375365
55491,435660
55491,459853
55491,496805
55494,305536
55591,121097
55591,169552
55591,234924
55591,395215
55637,76557
55637,151159
55637,200642
55637,333602
55648,288908
55648,354492
55648,354845
55674,132830
55674,211279
55674,283022
55674,411093
55674,420629
55674,453635
55674,485258
55701,104366
55701,158327
55701,475036
55712,55719
55712,186838
55712,325058
55712,346881
55712,470876
55714,126810
55719,186838
55719,325058
55719,346881
55719,470876
55727,78359
55727,170327
55735,175887
55735,285265
55735,344252
55735,499152
55884,68039
55884,185741
55884,385730
55884,430938
55907,89052
55907,98986
55907,371227
55931,168287
55931,379596
55931,427444
55931,500652
56052,73400
56052,127345
56052,328468
56052,343242
56052,349055
56052,434966
56052,519013
56052,520121
56058,92800
56058,386343
56058,510772
56155,67190
56155,175974
56155,184730
56155,260549
56155,328054
56155,364530
56155,513863
56208,124602
56208,128633
56208,186703
56208,217231
56208,284136
56208,361112
56222,111606
56270,110150
56270,110152
56270,110166
56270,150023
56270,361613
56270,361626
56285,151659
56285,324231
56335,73922
56335,150549
56335,221763
56335,233179
56335,489771
56342,57060
56342,57722
56342,100623
56342,157635
56342,181785
56342,352799
56342,352885
56368,79164
56368,132000
56368,476278
56414,297017
56414,362446
56436,71772
56436,137370
56436,325027
56436,362446
56536,297896
56536,299942
56536,494261
56536,523664
56536,525313
56570,382389
56590,68012
56590,116418
56590,246405
56618,166948
56618,273463
56618,456543
56630,356294
56630,380243
56684,104366
56684,396362
56684,475036
56685,165139
56688,170911
56688,269951
56688,331778
56688,515042
56711,123304
56711,171678
56711,271402
56711,286245
56711,385197
56711,482057
56713,86000
56713,88312
56713,108788
56713,115966
56713,159455
56713,188898
56713,200810
56713,240914
56713,241228
56713,261544
56713,265730
56713,286224
56713,296072
56713,307482
56713,377099
56773,295064
56773,344141
56773,372052
56773,484610
56773,501518
56773,509570
56822,279185
56822,382881
56822,503628
56913,79419
56913,86150
56913,146401
56913,326481
56913,433792
56946,133099
56946,331974
56946,356196
56946,364176
56979,146229
56979,276753
56979,402482
56979,477697
57001,121673
57001,165419
57001,234939
57001,387878
57014,236079
57014,244865
57014,342299
57014,456795
57060,75588
57060,100623
57060,129143
57060,284216
57060,407895
57073,194821
57073,228249
57073,285513
57073,307290
57073,332498
57073,392146
57116,72238
57116,109243
57116,140476
57116,323371
57116,429082
57116,472962
57136,103090
57136,545044
57136,545966
57166,186535
57166,202203
57166,249831
57166,403188
57166,464736
57217,121740
57217,123267
57217,205744
57217,300085
57217,371495
57289,223296
57289,227244
57289,269138
57289,277283
57289,353763
57289,358579
57289,368291
57325,373337
57365,274517
57365,293656
57365,293659
57369,112595
57369,140717
57369,177452
57369,195822
57369,216818
57369,439992
57369,452553
57369,467578
57383,165463
57383,219781
57383,238491
